Match ID,Bowler,runs_conceded,balls_bowled,wickets,overs_bowled,economy
980935,Sandeep Sharma,30,24,2,4.0,7.5
980937,DJ Bravo,41,24,0,4.0,10.25
980937,DS Kulkarni,39,24,1,4.0,9.75
980937,Iqbal Abdulla,40,24,0,4.0,10.0
980937,KW Richardson,47,24,1,4.0,11.75
980937,P Kumar,28,18,0,3.0,9.33
980937,PV Tambe,24,18,1,3.0,8.0
980937,RA Jadeja,17,18,0,3.0,5.67
980937,SB Jakati,28,18,0,3.0,9.33
980937,SR Watson,28,21,1,3.5,8.0
980937,T Shamsi,21,24,1,4.0,5.25
980937,YS Chahal,27,24,1,4.0,6.75
980939,AD Russell,16,12,0,2.0,8.0
980939,Ankit Sharma,23,18,0,3.0,7.67
980939,JA Morkel,33,18,3,3.0,11.0
980939,M Ashwin,31,24,1,4.0,7.75
980939,M Morkel,30,18,0,3.0,10.0
980939,NLTC Perera,28,21,2,3.5,8.0
980939,PP Chawla,26,18,0,3.0,8.67
980939,R Ashwin,18,12,0,2.0,9.0
980939,R Bhatia,19,24,2,4.0,4.75
980939,R Sathish,20,18,2,3.0,6.67
980939,SP Narine,32,24,1,4.0,8.0
980939,Shakib Al Hasan,14,18,1,3.0,4.67
980939,UT Yadav,16,12,1,2.0,8.0
980941,AR Patel,41,24,1,4.0,10.25
980941,GJ Maxwell,11,6,0,1.0,11.0
980941,Harbhajan Singh,31,24,0,4.0,7.75
980941,JJ Bumrah,26,24,3,4.0,6.5
980941,KA Pollard,25,12,0,2.0,12.5
980941,KH Pandya,20,12,0,2.0,10.0
980941,MG Johnson,42,24,1,4.0,10.5
980941,MJ McClenaghan,25,24,2,4.0,6.25
980941,MM Sharma,36,24,3,4.0,9.0
980941,P Sahu,35,18,0,3.0,11.67
980941,Sandeep Sharma,19,24,1,4.0,4.75
980941,TG Southee,28,24,2,4.0,7.0
980943,A Nehra,15,18,1,3.0,5.0
980943,AB Dinda,21,24,4,4.0,5.25
980943,B Kumar,14,18,1,3.0,4.67
980943,Bipul Sharma,17,6,0,1.0,17.0
980943,M Ashwin,6,6,0,1.0,6.0
980943,MC Henriques,16,12,1,2.0,8.0
980943,MR Marsh,14,24,2,4.0,3.5
980943,Mustafizur Rahman,19,12,0,2.0,9.5
980943,NLTC Perera,32,24,1,4.0,8.0
980943,R Ashwin,14,24,1,4.0,3.5
980943,R Bhatia,23,18,0,3.0,7.67
980945,A Mishra,27,18,0,3.0,9.0
980945,CH Morris,34,24,2,4.0,8.5
980945,DJ Bravo,39,24,1,4.0,9.75
980945,DR Smith,26,12,0,2.0,13.0
980945,DS Kulkarni,19,24,3,4.0,4.75
980945,Imran Tahir,24,24,3,4.0,6.0
980945,JP Duminy,4,6,1,1.0,4.0
980945,JP Faulkner,23,12,1,2.0,11.5
980945,P Kumar,13,24,0,4.0,3.25
980945,PV Tambe,17,6,0,1.0,17.0
980945,RA Jadeja,14,6,0,1.0,14.0
980945,S Nadeem,32,24,0,4.0,8.0
980945,SK Raina,17,12,0,2.0,8.5
980945,Z Khan,48,24,0,4.0,12.0
980947,AD Russell,28,18,0,3.0,9.33
980947,HH Pandya,15,12,1,2.0,7.5
980947,Harbhajan Singh,32,24,1,4.0,8.0
980947,JD Unadkat,48,18,0,3.0,16.0
980947,JJ Bumrah,34,24,0,4.0,8.5
980947,KH Pandya,21,12,0,2.0,10.5
980947,MJ McClenaghan,33,24,1,4.0,8.25
980947,R Sathish,28,12,0,2.0,14.0
980947,SP Narine,22,24,2,4.0,5.5
980947,Shakib Al Hasan,30,24,1,4.0,7.5
980947,TG Southee,38,24,2,4.0,9.5
980947,UT Yadav,17,12,1,2.0,8.5
980949,AB Dinda,37,24,3,4.0,9.25
980949,DJ Bravo,39,24,2,4.0,9.75
980949,DS Kulkarni,24,18,0,3.0,8.0
980949,JA Morkel,28,12,0,2.0,14.0
980949,JP Faulkner,22,12,0,2.0,11.0
980949,M Ashwin,22,18,0,3.0,7.33
980949,NLTC Perera,40,24,3,4.0,10.0
980949,P Kumar,37,24,1,4.0,9.25
980949,R Ashwin,36,24,0,4.0,9.0
980949,R Bhatia,26,18,1,3.0,8.67
980949,RA Jadeja,35,24,0,4.0,8.75
980949,S Kaushik,31,18,0,3.0,10.33
980951,A Mishra,34,24,1,4.0,8.5
980951,AD Russell,26,24,4,4.0,6.5
980951,CH Morris,19,18,2,3.0,6.33
980951,CR Brathwaite,39,24,3,4.0,9.75
980951,GB Hogg,39,24,0,4.0,9.75
980951,JO Holder,34,24,0,4.0,8.5
980951,Mohammed Shami,32,24,0,4.0,8.0
980951,PP Chawla,23,12,0,2.0,11.5
980951,SP Narine,21,18,1,3.0,7.0
980951,UT Yadav,33,18,3,3.0,11.0
980951,Z Khan,20,21,4,3.5,5.71
980953,A Nehra,32,24,1,4.0,8.0
980953,B Kumar,35,24,1,4.0,8.75
980953,BB Sran,35,24,1,4.0,8.75
980953,HV Patel,10,6,0,1.0,10.0
980953,KW Richardson,45,24,2,4.0,11.25
980953,MC Henriques,40,24,2,4.0,10.0
980953,Mustafizur Rahman,34,24,1,4.0,8.5
980953,Parvez Rasool,33,24,0,4.0,8.25
980953,SR Watson,32,24,2,4.0,8.0
980953,T Shamsi,39,24,1,4.0,9.75
980953,VR Aaron,26,18,0,3.0,8.67
980955,AR Patel,20,24,4,4.0,5.0
980955,DJ Bravo,33,24,2,4.0,8.25
980955,DS Kulkarni,28,24,1,4.0,7.0
980955,Gurkeerat Singh,7,6,0,1.0,7.0
980955,JP Faulkner,19,12,0,2.0,9.5
980955,KC Cariappa,15,18,0,3.0,5.0
980955,MM Sharma,32,24,3,4.0,8.0
980955,MP Stoinis,23,24,1,4.0,5.75
980955,P Kumar,25,17,2,2.8333333333333335,8.82
980955,RA Jadeja,26,18,2,3.0,8.67
980955,S Kaushik,19,24,3,4.0,4.75
980955,Sandeep Sharma,30,24,1,4.0,7.5
980957,AB Dinda,32,18,1,3.0,10.67
980957,HH Pandya,12,12,0,2.0,6.0
980957,Harbhajan Singh,23,24,1,4.0,5.75
980957,JJ Bumrah,29,24,3,4.0,7.25
980957,KH Pandya,27,12,0,2.0,13.5
980957,M Ashwin,25,15,0,2.5,10.0
980957,MJ McClenaghan,26,24,1,4.0,6.5
980957,NLTC Perera,35,24,0,4.0,8.75
980957,R Ashwin,21,18,1,3.0,7.0
980957,R Bhatia,20,18,0,3.0,6.67
980957,SM Boland,22,18,0,3.0,7.33
980957,TG Southee,34,24,0,4.0,8.5
980959,AD Russell,23,24,1,4.0,5.75
980959,M Morkel,28,24,2,4.0,7.0
980959,PP Chawla,32,24,2,4.0,8.0
980959,S Aravind,13,13,1,2.1666666666666665,6.0
980959,SP Narine,45,24,0,4.0,11.25
980959,SR Watson,38,18,1,3.0,12.67
980959,STR Binny,17,12,1,2.0,8.5
980959,T Shamsi,51,24,0,4.0,12.75
980959,UT Yadav,52,24,2,4.0,13.0
980959,VR Aaron,30,24,0,4.0,7.5
980959,YS Chahal,21,24,2,4.0,5.25
980961,A Mishra,19,18,1,3.0,6.33
980961,CH Morris,31,24,1,4.0,7.75
980961,DR Smith,12,12,0,2.0,6.0
980961,DS Kulkarni,24,12,0,2.0,12.0
980961,JP Duminy,14,12,0,2.0,7.0
980961,JP Faulkner,9,6,0,1.0,9.0
980961,Mohammed Shami,31,24,2,4.0,7.75
980961,P Kumar,19,12,0,2.0,9.5
980961,RA Jadeja,20,14,1,2.3333333333333335,8.57
980961,S Kaushik,29,24,1,4.0,7.25
980961,S Nadeem,22,18,2,3.0,7.33
980961,SK Raina,34,24,0,4.0,8.5
980961,Z Khan,26,24,1,4.0,6.5
980963,AD Russell,19,24,6,4.0,4.75
980963,AR Patel,24,24,0,4.0,6.0
980963,GB Hogg,28,12,0,2.0,14.0
980963,GJ Maxwell,11,6,0,1.0,11.0
980963,Gurkeerat Singh,8,6,0,1.0,8.0
980963,M Morkel,26,24,1,4.0,6.5
980963,MM Sharma,39,24,1,4.0,9.75
980963,MP Stoinis,26,18,0,3.0,8.67
980963,PP Chawla,26,24,2,4.0,6.5
980963,Sandeep Sharma,22,24,2,4.0,5.5
980963,Shakib Al Hasan,21,18,0,3.0,7.0
980963,Swapnil Singh,29,18,0,3.0,9.67
980963,UT Yadav,25,18,0,3.0,8.33
980965,A Mishra,24,24,1,4.0,6.0
980965,AB Dinda,28,24,1,4.0,7.0
980965,CR Brathwaite,17,12,0,2.0,8.5
980965,Imran Tahir,25,24,2,4.0,6.25
980965,J Yadav,25,24,0,4.0,6.25
980965,JP Duminy,9,6,0,1.0,9.0
980965,M Ashwin,31,18,0,3.0,10.33
980965,Mohammed Shami,43,19,0,3.1666666666666665,13.58
980965,NLTC Perera,9,6,0,1.0,9.0
980965,P Negi,10,6,0,1.0,10.0
980965,R Ashwin,31,24,1,4.0,7.75
980965,R Bhatia,20,24,2,4.0,5.0
980965,SM Boland,31,24,3,4.0,7.75
980967,A Nehra,23,24,0,4.0,5.75
980967,B Kumar,28,24,2,4.0,7.0
980967,BB Sran,19,18,1,3.0,6.33
980967,DJ Bravo,14,18,2,3.0,4.67
980967,DS Kulkarni,17,24,2,4.0,4.25
980967,MC Henriques,22,18,1,3.0,7.33
980967,Mustafizur Rahman,17,24,2,4.0,4.25
980967,P Kumar,27,24,1,4.0,6.75
980967,PJ Sangwan,27,12,0,2.0,13.5
980967,RA Jadeja,14,12,0,2.0,7.0
980967,S Kaushik,24,24,0,4.0,6.0
980967,Yuvraj Singh,12,12,0,2.0,6.0
980969,A Zampa,35,24,2,4.0,8.75
980969,AB Dinda,26,21,0,3.5,7.43
980969,CJ Jordan,42,24,2,4.0,10.5
980969,NLTC Perera,40,18,0,3.0,13.33
980969,Parvez Rasool,37,18,0,3.0,12.33
980969,R Ashwin,7,6,0,1.0,7.0
980969,R Bhatia,45,24,0,4.0,11.25
980969,RP Singh,35,24,1,4.0,8.75
980969,SR Watson,22,24,3,4.0,5.5
980969,STR Binny,17,12,0,2.0,8.5
980969,VR Aaron,31,18,0,3.0,10.33
980969,YS Chahal,35,24,0,4.0,8.75
980971,A Mishra,36,24,0,4.0,9.0
980971,AR Patel,32,24,0,4.0,8.0
980971,CH Morris,29,24,2,4.0,7.25
980971,CR Brathwaite,20,12,0,2.0,10.0
980971,KC Cariappa,36,24,1,4.0,9.0
980971,MM Sharma,21,24,0,4.0,5.25
980971,MP Stoinis,38,24,3,4.0,9.5
980971,Mohammed Shami,33,18,1,3.0,11.0
980971,S Nadeem,30,24,1,4.0,7.5
980971,Sandeep Sharma,36,24,1,4.0,9.0
980971,Z Khan,25,18,1,3.0,8.33
980973,A Nehra,15,18,3,3.0,5.0
980973,B Kumar,22,18,1,3.0,7.33
980973,BB Sran,17,21,2,3.5,4.86
980973,HH Pandya,10,6,0,1.0,10.0
980973,Harbhajan Singh,28,24,2,4.0,7.0
980973,JJ Bumrah,35,24,0,4.0,8.75
980973,KA Pollard,22,12,0,2.0,11.0
980973,KH Pandya,5,6,0,1.0,5.0
980973,MC Henriques,18,24,1,4.0,4.5
980973,MJ McClenaghan,37,24,1,4.0,9.25
980973,Mustafizur Rahman,14,18,3,3.0,4.67
980973,TG Southee,35,24,0,4.0,8.75
980975,AD Russell,16,18,1,3.0,5.33
980975,DJ Bravo,37,24,0,4.0,9.25
980975,DR Smith,13,12,1,2.0,6.5
980975,DS Kulkarni,29,24,1,4.0,7.25
980975,GB Hogg,19,12,1,2.0,9.5
980975,M Morkel,38,24,0,4.0,9.5
980975,P Kumar,19,24,2,4.0,4.75
980975,PP Chawla,30,24,2,4.0,7.5
980975,PV Tambe,15,12,0,2.0,7.5
980975,RA Jadeja,25,18,0,3.0,8.33
980975,S Kaushik,14,6,0,1.0,14.0
980975,Shakib Al Hasan,38,18,1,3.0,12.67
980975,UT Yadav,18,12,0,2.0,9.0
980977,AR Patel,27,24,1,4.0,6.75
980977,Anureet Singh,15,18,0,3.0,5.0
980977,CJ Jordan,51,24,0,4.0,12.75
980977,Iqbal Abdulla,26,18,0,3.0,8.67
980977,KC Cariappa,16,18,2,3.0,5.33
980977,MM Sharma,30,18,0,3.0,10.0
980977,MP Stoinis,35,18,0,3.0,11.67
980977,SR Watson,22,24,2,4.0,5.5
980977,STR Binny,15,12,0,2.0,7.5
980977,Sandeep Sharma,48,24,3,4.0,12.0
980977,VR Aaron,25,18,0,3.0,8.33
980977,YS Chahal,30,24,2,4.0,7.5
980979,A Nehra,29,24,5,4.0,7.25
980979,A Zampa,19,24,6,4.0,4.75
980979,AB Dinda,25,24,0,4.0,6.25
980979,B Kumar,19,24,1,4.0,4.75
980979,BB Sran,26,24,1,4.0,6.5
980979,MC Henriques,20,18,1,3.0,6.67
980979,Mustafizur Rahman,26,24,0,4.0,6.5
980979,NLTC Perera,26,12,0,2.0,13.0
980979,R Ashwin,14,24,1,4.0,3.5
980979,R Bhatia,26,18,0,3.0,8.67
980979,RP Singh,22,18,1,3.0,7.33
980979,Yuvraj Singh,10,6,0,1.0,10.0
980981,CJ Jordan,33,18,0,3.0,11.0
980981,Harbhajan Singh,19,18,0,3.0,6.33
980981,JJ Bumrah,28,24,1,4.0,7.0
980981,KA Pollard,22,6,0,1.0,22.0
980981,KH Pandya,15,24,1,4.0,3.75
980981,MJ McClenaghan,34,24,1,4.0,8.5
980981,S Aravind,23,24,1,4.0,5.75
980981,SR Watson,35,18,0,3.0,11.67
980981,STR Binny,2,6,0,1.0,2.0
980981,TG Southee,26,24,1,4.0,6.5
980981,VR Aaron,32,22,2,3.6666666666666665,8.73
980981,YS Chahal,16,24,1,4.0,4.0
980983,A Mishra,19,18,2,3.0,6.33
980983,A Nehra,23,18,1,3.0,7.67
980983,B Kumar,30,24,0,4.0,7.5
980983,BB Sran,21,12,0,2.0,10.5
980983,CH Morris,18,24,2,4.0,4.5
980983,DJ Hooda,5,6,0,1.0,5.0
980983,J Yadav,31,24,1,4.0,7.75
980983,JP Duminy,18,12,0,2.0,9.0
980983,MC Henriques,19,18,2,3.0,6.33
980983,Mohammed Shami,26,18,1,3.0,8.67
980983,Mustafizur Rahman,38,24,0,4.0,9.5
980983,NM Coulter-Nile,18,24,2,4.0,4.5
980983,Yuvraj Singh,11,7,0,1.1666666666666667,9.43
980985,AR Patel,30,24,1,4.0,7.5
980985,Harbhajan Singh,29,24,0,4.0,7.25
980985,JJ Bumrah,12,12,0,2.0,6.0
980985,KC Cariappa,35,24,0,4.0,8.75
980985,KH Pandya,32,24,0,4.0,8.0
980985,MJ McClenaghan,22,18,2,3.0,7.33
980985,MM Sharma,25,24,2,4.0,6.25
980985,MP Stoinis,15,24,4,4.0,3.75
980985,Sandeep Sharma,11,24,2,4.0,2.75
980985,TG Southee,21,24,1,4.0,5.25
980987,CH Gayle,2,12,0,2.0,1.0
980987,CJ Jordan,9,18,4,3.0,3.0
980987,DJ Bravo,41,18,0,3.0,13.67
980987,DR Smith,13,6,0,1.0,13.0
980987,DS Kulkarni,33,18,1,3.0,11.0
980987,P Kumar,45,24,2,4.0,11.25
980987,PV Tambe,25,12,0,2.0,12.5
980987,RA Jadeja,34,24,0,4.0,8.5
980987,S Aravind,15,18,1,3.0,5.0
980987,S Kaushik,49,18,0,3.0,16.33
980987,SR Watson,2,6,0,1.0,2.0
980987,STR Binny,13,12,0,2.0,6.5
980987,Sachin Baby,4,4,2,0.6666666666666666,6.0
980987,V Kohli,10,6,0,1.0,10.0
980987,VR Aaron,17,12,0,2.0,8.5
980987,YS Chahal,19,24,3,4.0,4.75
980989,A Zampa,3,6,0,1.0,3.0
980989,AB Dinda,13,6,0,1.0,13.0
980989,AD Russell,11,12,1,2.0,5.5
980989,AS Rajpoot,13,12,1,2.0,6.5
980989,M Ashwin,11,6,0,1.0,11.0
980989,M Morkel,21,18,0,3.0,7.0
980989,PP Chawla,21,24,2,4.0,5.25
980989,R Ashwin,29,12,1,2.0,14.5
980989,SP Narine,10,22,1,3.6666666666666665,2.73
980989,Shakib Al Hasan,21,18,1,3.0,7.0
980991,A Nehra,35,17,0,2.8333333333333335,12.35
980991,AR Patel,26,24,1,4.0,6.5
980991,Anureet Singh,20,18,1,3.0,6.67
980991,B Kumar,32,24,2,4.0,8.0
980991,BCJ Cutting,11,7,0,1.1666666666666667,9.43
980991,GJ Maxwell,11,6,0,1.0,11.0
980991,KV Sharma,26,24,0,4.0,6.5
980991,M Vijay,7,6,0,1.0,7.0
980991,MC Henriques,29,18,1,3.0,9.67
980991,MM Sharma,39,22,0,3.6666666666666665,10.64
980991,MP Stoinis,27,18,0,3.0,9.0
980991,Mustafizur Rahman,32,24,1,4.0,8.0
980991,Sandeep Sharma,35,24,1,4.0,8.75
980991,Yuvraj Singh,11,6,0,1.0,11.0
980993,A Mishra,42,24,1,4.0,10.5
980993,CH Morris,34,24,2,4.0,8.5
980993,Harbhajan Singh,34,24,1,4.0,8.5
980993,Imran Tahir,59,24,0,4.0,14.75
980993,JJ Bumrah,13,24,3,4.0,3.25
980993,KH Pandya,14,13,3,2.1666666666666665,6.46
980993,MJ McClenaghan,26,24,1,4.0,6.5
980993,N Rana,3,6,0,1.0,3.0
980993,R Vinay Kumar,33,24,2,4.0,8.25
980993,S Nadeem,42,24,0,4.0,10.5
980993,Z Khan,22,24,1,4.0,5.5
980995,AD Russell,32,15,0,2.5,12.8
980995,AS Rajpoot,26,18,0,3.0,8.67
980995,CJ Jordan,21,18,0,3.0,7.0
980995,Iqbal Abdulla,21,24,2,4.0,5.25
980995,M Morkel,20,12,0,2.0,10.0
980995,PP Chawla,32,19,0,3.1666666666666665,10.11
980995,S Aravind,41,24,2,4.0,10.25
980995,SP Narine,34,24,1,4.0,8.5
980995,SR Watson,44,24,0,4.0,11.0
980995,STR Binny,8,6,0,1.0,8.0
980995,Shakib Al Hasan,38,24,0,4.0,9.5
980995,YS Chahal,36,24,1,4.0,9.0
980997,A Mishra,10,12,0,2.0,5.0
980997,A Zampa,21,24,3,4.0,5.25
980997,AB Dinda,20,24,3,4.0,5.0
980997,CH Morris,10,12,1,2.0,5.0
980997,DL Chahar,13,12,0,2.0,6.5
980997,IK Pathan,17,18,0,3.0,5.67
980997,Mohammed Shami,12,6,0,1.0,12.0
980997,NLTC Perera,27,18,0,3.0,9.0
980997,NM Coulter-Nile,20,18,0,3.0,6.67
980997,R Ashwin,21,24,0,4.0,5.25
980997,Z Khan,17,18,0,3.0,5.67
980999,AR Patel,43,18,1,3.0,14.33
980999,CH Gayle,25,18,0,3.0,8.33
980999,CJ Jordan,12,6,0,1.0,12.0
980999,KC Cariappa,48,18,0,3.0,16.0
980999,KJ Abbott,43,18,1,3.0,14.33
980999,MM Sharma,33,18,0,3.0,11.0
980999,S Aravind,16,12,2,2.0,8.0
980999,SR Watson,5,12,2,2.0,2.5
980999,STR Binny,11,6,0,1.0,11.0
980999,Sachin Baby,4,6,1,1.0,4.0
980999,Sandeep Sharma,29,18,1,3.0,9.67
980999,VR Aaron,16,6,0,1.0,16.0
980999,YS Chahal,25,18,4,3.0,8.33
981001,AS Rajpoot,27,18,1,3.0,9.0
981001,DJ Bravo,28,24,1,4.0,7.0
981001,DR Smith,7,24,4,4.0,1.75
981001,DS Kulkarni,33,24,2,4.0,8.25
981001,JO Holder,13,12,0,2.0,6.5
981001,M Morkel,38,21,1,3.5,10.86
981001,P Kumar,10,12,0,2.0,5.0
981001,RA Jadeja,17,12,0,2.0,8.5
981001,SB Jakati,22,24,1,4.0,5.5
981001,SP Narine,24,24,2,4.0,6.0
981001,YK Pathan,6,6,0,1.0,6.0
981003,A Mishra,21,18,1,3.0,7.0
981003,B Kumar,26,24,0,4.0,6.5
981003,BB Sran,33,24,2,4.0,8.25
981003,CR Brathwaite,26,24,3,4.0,6.5
981003,DJ Hooda,16,12,0,2.0,8.0
981003,J Yadav,37,24,0,4.0,9.25
981003,JP Duminy,9,6,1,1.0,9.0
981003,KV Sharma,25,18,1,3.0,8.33
981003,MC Henriques,18,12,0,2.0,9.0
981003,Mustafizur Rahman,22,24,1,4.0,5.5
981003,NM Coulter-Nile,36,24,2,4.0,9.0
981003,Yuvraj Singh,7,6,0,1.0,7.0
981003,Z Khan,26,24,0,4.0,6.5
981005,A Zampa,32,24,1,4.0,8.0
981005,AB Dinda,16,18,1,3.0,5.33
981005,AR Patel,41,24,1,4.0,10.25
981005,DL Chahar,25,18,0,3.0,8.33
981005,Gurkeerat Singh,14,12,2,2.0,7.0
981005,IK Pathan,37,24,0,4.0,9.25
981005,KJ Abbott,25,18,0,3.0,8.33
981005,MM Sharma,38,24,1,4.0,9.5
981005,NLTC Perera,24,12,1,2.0,12.0
981005,R Ashwin,34,24,4,4.0,8.5
981005,R Dhawan,20,18,1,3.0,6.67
981005,Sandeep Sharma,27,24,1,4.0,6.75
981007,DJ Bravo,20,24,2,4.0,5.0
981007,DR Smith,30,24,2,4.0,7.5
981007,DS Kulkarni,41,24,2,4.0,10.25
981007,HH Pandya,9,6,0,1.0,9.0
981007,Harbhajan Singh,36,24,1,4.0,9.0
981007,JJ Bumrah,39,24,1,4.0,9.75
981007,KH Pandya,28,12,0,2.0,14.0
981007,MJ McClenaghan,38,23,0,3.8333333333333335,9.91
981007,P Kumar,24,24,2,4.0,6.0
981007,R Vinay Kumar,17,18,2,3.0,5.67
981007,RA Jadeja,15,6,0,1.0,15.0
981007,SB Jakati,30,18,0,3.0,10.0
981009,AS Rajpoot,21,18,1,3.0,7.0
981009,B Kumar,31,24,2,4.0,7.75
981009,BB Sran,30,24,1,4.0,7.5
981009,C Munro,8,6,0,1.0,8.0
981009,DJ Hooda,16,12,2,2.0,8.0
981009,JO Holder,20,18,0,3.0,6.67
981009,KS Williamson,7,6,0,1.0,7.0
981009,KV Sharma,38,18,0,3.0,12.67
981009,Kuldeep Yadav,27,24,3,4.0,6.75
981009,MC Henriques,14,12,0,2.0,7.0
981009,Mustafizur Rahman,31,24,1,4.0,7.75
981009,SP Narine,26,24,3,4.0,6.5
981009,Shakib Al Hasan,32,24,1,4.0,8.0
981009,YK Pathan,4,6,0,1.0,4.0
981011,A Mishra,33,24,0,4.0,8.25
981011,CH Gayle,9,12,2,2.0,4.5
981011,CH Morris,26,18,1,3.0,8.67
981011,CJ Jordan,8,12,1,2.0,4.0
981011,CR Brathwaite,18,19,1,3.1666666666666665,5.68
981011,Iqbal Abdulla,14,12,0,2.0,7.0
981011,J Yadav,8,6,0,1.0,8.0
981011,P Negi,19,18,1,3.0,6.33
981011,S Aravind,28,24,1,4.0,7.0
981011,SR Watson,27,24,1,4.0,6.75
981011,STR Binny,14,12,0,2.0,7.0
981011,YS Chahal,31,24,3,4.0,7.75
981011,Z Khan,25,24,1,4.0,6.25
981013,CJ Jordan,24,24,3,4.0,6.0
981013,DJ Bravo,25,18,0,3.0,8.33
981013,DR Smith,14,6,0,1.0,14.0
981013,DS Kulkarni,14,24,4,4.0,3.5
981013,Iqbal Abdulla,37,24,2,4.0,9.25
981013,P Kumar,26,20,0,3.3333333333333335,7.8
981013,RA Jadeja,21,24,2,4.0,5.25
981013,S Aravind,13,18,0,3.0,4.33
981013,SB Jakati,42,18,0,3.0,14.0
981013,SR Watson,27,24,4,4.0,6.75
981013,STR Binny,4,6,0,1.0,4.0
981013,YS Chahal,42,24,1,4.0,10.5
981015,B Kumar,19,24,3,4.0,4.75
981015,BB Sran,29,18,1,3.0,9.67
981015,BCJ Cutting,14,18,1,3.0,4.67
981015,Bipul Sharma,16,12,0,2.0,8.0
981015,DJ Hooda,8,6,0,1.0,8.0
981015,JO Holder,31,24,3,4.0,7.75
981015,Kuldeep Yadav,35,24,3,4.0,8.75
981015,M Morkel,31,24,2,4.0,7.75
981015,MC Henriques,17,18,3,3.0,5.67
981015,Mustafizur Rahman,28,24,0,4.0,7.0
981015,R Sathish,9,6,0,1.0,9.0
981015,SP Narine,33,24,0,4.0,8.25
981015,YK Pathan,17,18,0,3.0,5.67
981017,B Kumar,25,24,2,4.0,6.25
981017,BB Sran,27,18,0,3.0,9.0
981017,BCJ Cutting,20,18,2,3.0,6.67
981017,Bipul Sharma,21,18,2,3.0,7.0
981017,DJ Bravo,32,24,2,4.0,8.0
981017,DR Smith,29,12,1,2.0,14.5
981017,DS Kulkarni,32,24,1,4.0,8.0
981017,MC Henriques,27,18,0,3.0,9.0
981017,P Kumar,31,20,0,3.3333333333333335,9.3
981017,S Kaushik,22,24,2,4.0,5.5
981017,SK Raina,15,12,0,2.0,7.5
981017,TA Boult,37,24,1,4.0,9.25
981019,B Kumar,24,24,1,4.0,6.0
981019,BB Sran,39,18,1,3.0,13.0
981019,BCJ Cutting,34,24,2,4.0,8.5
981019,Bipul Sharma,17,12,1,2.0,8.5
981019,CH Gayle,21,18,0,3.0,7.0
981019,CJ Jordan,39,24,3,4.0,9.75
981019,Iqbal Abdulla,10,6,0,1.0,10.0
981019,MC Henriques,40,18,0,3.0,13.33
981019,Mustafizur Rahman,37,24,2,4.0,9.25
981019,S Aravind,30,24,2,4.0,7.5
981019,SR Watson,59,24,1,4.0,14.75
981019,YS Chahal,35,24,1,4.0,8.75
1082591,A Choudhary,51,24,1,4.0,12.75
1082591,A Nehra,41,24,2,4.0,10.25
1082591,B Kumar,26,24,2,4.0,6.5
1082591,BCJ Cutting,33,22,1,3.6666666666666665,9.0
1082591,Bipul Sharma,4,6,1,1.0,4.0
1082591,DJ Hooda,7,6,1,1.0,7.0
1082591,MC Henriques,18,12,1,2.0,9.0
1082591,Rashid Khan,36,24,2,4.0,9.0
1082591,S Aravind,36,18,0,3.0,12.0
1082591,SR Watson,41,18,0,3.0,13.67
1082591,STR Binny,10,6,1,1.0,10.0
1082591,TM Head,11,6,0,1.0,11.0
1082591,TS Mills,29,24,1,4.0,7.25
1082591,YS Chahal,22,24,1,4.0,5.5
1082592,A Zampa,25,18,1,3.0,8.33
1082592,AB Dinda,54,24,0,4.0,13.5
1082592,BA Stokes,34,24,1,4.0,8.5
1082592,DL Chahar,21,12,0,2.0,10.5
1082592,HH Pandya,36,24,1,4.0,9.0
1082592,Imran Tahir,28,24,3,4.0,7.0
1082592,JJ Bumrah,29,24,0,4.0,7.25
1082592,KA Pollard,29,11,0,1.8333333333333335,15.82
1082592,KH Pandya,21,12,0,2.0,10.5
1082592,MJ McClenaghan,36,24,1,4.0,9.0
1082592,R Bhatia,14,18,2,3.0,4.67
1082592,TG Southee,32,24,1,4.0,8.0
1082593,CR Woakes,35,18,0,3.0,11.67
1082593,DR Smith,23,6,0,1.0,23.0
1082593,DS Kulkarni,40,17,0,2.8333333333333335,14.12
1082593,Kuldeep Yadav,25,24,2,4.0,6.25
1082593,MS Gony,29,12,0,2.0,14.5
1082593,P Kumar,13,12,0,2.0,6.5
1082593,PP Chawla,32,24,1,4.0,8.0
1082593,S Kaushik,40,24,0,4.0,10.0
1082593,SB Jakati,24,18,0,3.0,8.0
1082593,SP Narine,33,24,0,4.0,8.25
1082593,TA Boult,39,24,1,4.0,9.75
1082593,YK Pathan,15,6,0,1.0,15.0
1082594,AB Dinda,26,18,1,3.0,8.67
1082594,AR Patel,25,24,1,4.0,6.25
1082594,BA Stokes,31,24,0,4.0,7.75
1082594,DT Christian,22,12,0,2.0,11.0
1082594,Imran Tahir,29,24,2,4.0,7.25
1082594,MM Sharma,34,24,0,4.0,8.5
1082594,MP Stoinis,25,18,1,3.0,8.33
1082594,R Bhatia,18,12,0,2.0,9.0
1082594,RD Chahar,28,24,1,4.0,7.0
1082594,Sandeep Sharma,33,24,2,4.0,8.25
1082594,Swapnil Singh,14,12,1,2.0,7.0
1082594,T Natarajan,26,18,1,3.0,8.67
1082595,A Mishra,32,12,0,2.0,16.0
1082595,B Stanlake,28,24,2,4.0,7.0
1082595,CH Morris,21,24,3,4.0,5.25
