Match ID,Batter,runs_scored,balls_faced,fours,sixes,strike_rate,was_dismissed,Date,career_avg_runs,career_avg_strike_rate,matches_played_so_far
980953,NV Ojha,1,3,0,0,33.33,1,2016-04-30,17.641025641025642,109.9475641025641,78
980967,NV Ojha,9,6,1,0,150.0,0,2016-05-06,17.430379746835442,108.97772151898734,79
980979,NV Ojha,7,5,1,0,140.0,1,2016-05-10,17.325,109.4905,80
980983,NV Ojha,7,9,1,0,77.78,1,2016-05-12,17.19753086419753,109.86716049382716,81
981003,NV Ojha,16,14,0,1,114.29,0,2016-05-20,17.073170731707318,109.4758536585366,82
981009,NV Ojha,15,25,1,0,60.0,1,2016-05-22,17.06024096385542,109.53385542168674,83
981015,NV Ojha,7,9,0,0,77.78,1,2016-05-25,17.035714285714285,108.94416666666666,84
981017,NV Ojha,10,8,0,1,125.0,1,2016-05-27,16.91764705882353,108.5775294117647,85
981019,NV Ojha,7,4,1,0,175.0,1,2016-05-29,16.837209302325583,108.76848837209303,86
1082600,NV Ojha,9,9,0,0,100.0,1,2017-04-12,16.724137931034484,109.52977011494254,87
1082604,NV Ojha,11,11,0,0,100.0,0,2017-04-15,16.636363636363637,109.42147727272727,88
1082609,NV Ojha,34,20,2,1,170.0,1,2017-04-17,16.573033707865168,109.31561797752809,89
1082634,NV Ojha,9,9,0,1,100.0,1,2017-05-06,16.766666666666666,109.98988888888888,90
1082648,NV Ojha,16,16,0,1,100.0,1,2017-05-17,16.681318681318682,109.88010989010989,91
1136596,NV Ojha,1,4,0,0,25.0,1,2018-05-05,16.67391304347826,109.77271739130435,92
1216510,Navdeep Saini,6,7,1,0,85.71,1,2020-09-24,2.0,66.67,1
1216519,Navdeep Saini,12,12,1,0,100.0,0,2020-10-05,4.0,76.19,2
1237178,Navdeep Saini,9,8,1,0,112.5,0,2020-11-06,6.666666666666667,84.12666666666667,3
1254076,Navdeep Saini,2,4,0,0,50.0,1,2021-04-25,7.25,91.22,4
1304055,Navdeep Saini,2,2,0,0,100.0,1,2022-04-02,6.2,82.976,5
1359542,Naveen-ul-Haq,2,3,0,0,66.67,0,2023-05-20,13.0,108.33,1
1370351,Naveen-ul-Haq,1,5,0,0,20.0,0,2023-05-24,7.5,87.5,2
1359536,Noor Ahmad,0,1,0,0,0.0,1,2023-05-15,1.0,33.33,1
1370350,Noor Ahmad,7,5,1,0,140.0,0,2023-05-23,0.5,16.665,2
419109,OA Shah,2,5,0,0,40.0,0,2010-03-14,58.0,126.09,1
419113,OA Shah,5,4,1,0,125.0,1,2010-03-16,30.0,83.045,2
419118,OA Shah,19,17,0,2,111.76,0,2010-03-20,21.666666666666668,97.03000000000002,3
419122,OA Shah,31,23,3,0,134.78,1,2010-03-22,21.0,100.7125,4
501254,OA Shah,23,12,1,2,191.67,1,2011-05-13,23.0,107.526,5
501261,OA Shah,3,3,0,0,100.0,1,2011-05-18,23.0,121.55,6
548309,OA Shah,14,8,2,0,175.0,0,2012-04-06,20.142857142857142,118.47142857142856,7
548312,OA Shah,23,11,2,1,209.09,0,2012-04-08,19.375,125.5375,8
548317,OA Shah,76,42,5,5,180.95,1,2012-04-11,19.77777777777778,134.8211111111111,9
548320,OA Shah,31,33,3,0,93.94,1,2012-04-13,25.4,139.434,10
548324,OA Shah,60,26,5,5,230.77,1,2012-04-15,25.90909090909091,135.2981818181818,11
548326,OA Shah,12,11,1,0,109.09,1,2012-04-17,28.75,143.25416666666666,12
548332,OA Shah,52,43,4,3,120.93,1,2012-04-21,27.46153846153846,140.62615384615384,13
548336,OA Shah,10,15,0,1,66.67,1,2012-04-23,29.214285714285715,139.21928571428572,14
548345,OA Shah,1,1,0,0,100.0,1,2012-04-29,27.933333333333334,134.38266666666667,15
548349,OA Shah,1,3,0,0,33.33,1,2012-05-01,26.25,132.23375,16
548358,OA Shah,4,7,0,0,57.14,0,2012-05-08,24.764705882352942,126.41588235294118,17
548373,OA Shah,27,31,1,0,87.1,1,2012-05-18,23.61111111111111,122.56722222222223,18
548377,OA Shah,28,24,1,1,116.67,0,2012-05-20,23.789473684210527,120.70052631578947,19
598036,OA Shah,1,1,0,0,100.0,1,2013-04-29,24.0,120.499,20
598043,OA Shah,24,22,2,0,109.09,1,2013-05-03,22.904761904761905,119.52285714285715,21
1304054,OF Smith,9,12,0,1,75.0,0,2022-04-01,25.0,312.5,1
1304057,OF Smith,3,7,0,0,42.86,1,2022-04-03,17.0,193.75,2
1304062,OF Smith,0,1,0,0,0.0,1,2022-04-08,12.333333333333334,143.45333333333335,3
1304069,OF Smith,1,1,0,0,100.0,0,2022-04-13,9.25,107.59,4
1304074,OF Smith,13,15,0,1,86.67,1,2022-04-17,7.6,106.072,5
598007,P Awana,1,5,0,0,20.0,0,2013-04-10,4.0,80.0,1
598014,P Awana,0,1,0,0,0.0,1,2013-04-14,2.5,50.0,2
598037,P Awana,0,2,0,0,0.0,0,2013-04-29,1.6666666666666667,33.333333333333336,3
598056,P Awana,0,1,0,0,0.0,1,2013-05-11,1.25,25.0,4
419111,P Dogra,29,26,1,2,111.54,1,2010-03-15,41.0,141.38,1
419115,P Dogra,3,9,0,0,33.33,1,2010-03-18,35.0,126.46000000000001,2
419118,P Dogra,0,1,0,0,0.0,1,2010-03-20,24.333333333333332,95.41666666666667,3
419124,P Dogra,1,1,0,0,100.0,1,2010-03-24,18.25,71.5625,4
419129,P Dogra,5,3,1,0,166.67,1,2010-03-28,14.8,77.25,5
419134,P Dogra,20,25,0,1,80.0,1,2010-03-31,13.166666666666666,92.15333333333332,6
419158,P Dogra,8,12,0,0,66.67,1,2010-04-17,14.142857142857142,90.41714285714285,7
548323,P Dogra,6,11,0,0,54.55,1,2012-04-15,13.375,87.44875,8
548328,P Dogra,6,8,0,0,75.0,1,2012-04-18,12.555555555555555,83.79333333333334,9
548350,P Dogra,3,5,0,0,60.0,0,2012-05-02,11.9,82.914,10
598069,P Dogra,5,8,0,0,62.5,1,2013-05-19,11.090909090909092,80.83090909090909,11
1359533,P Dubey,16,20,2,0,80.0,1,2023-05-13,7.0,53.85,1
335992,P Kumar,34,30,2,3,113.33,1,2008-04-26,18.0,120.0,1
335996,P Kumar,6,5,0,0,120.0,1,2008-04-28,26.0,116.66499999999999,2
335998,P Kumar,6,5,1,0,120.0,1,2008-04-30,19.333333333333332,117.77666666666666,3
336034,P Kumar,8,4,2,0,200.0,1,2008-05-03,16.0,118.3325,4
336006,P Kumar,0,2,0,0,0.0,1,2008-05-05,14.4,134.666,5
336010,P Kumar,4,2,1,0,200.0,0,2008-05-08,12.0,112.22166666666665,6
336016,P Kumar,5,7,0,0,71.43,1,2008-05-12,10.857142857142858,124.76142857142857,7
336023,P Kumar,0,1,0,0,0.0,1,2008-05-17,10.125,118.095,8
336026,P Kumar,2,5,0,0,40.0,1,2008-05-19,9.0,104.97333333333333,9
336029,P Kumar,21,11,2,1,190.91,1,2008-05-21,8.3,98.476,10
336012,P Kumar,8,11,1,0,72.73,1,2008-05-28,9.454545454545455,106.87909090909092,11
392182,P Kumar,8,10,0,1,80.0,1,2009-04-18,9.333333333333334,104.03333333333335,12
392185,P Kumar,0,3,0,0,0.0,1,2009-04-20,9.23076923076923,102.1846153846154,13
392188,P Kumar,14,6,0,2,233.33,0,2009-04-22,8.571428571428571,94.88571428571429,14
392191,P Kumar,13,7,0,1,185.71,1,2009-04-24,8.933333333333334,104.11533333333334,15
392204,P Kumar,9,7,1,0,128.57,0,2009-05-01,9.1875,109.215,16
392213,P Kumar,7,4,0,1,175.0,1,2009-05-07,9.176470588235293,110.35352941176471,17
392224,P Kumar,12,6,0,1,200.0,0,2009-05-14,9.055555555555555,113.94500000000001,18
392239,P Kumar,2,3,0,0,66.67,1,2009-05-24,9.210526315789474,118.4742105263158,19
419109,P Kumar,3,5,0,0,60.0,0,2010-03-14,8.85,115.88399999999999,20
419128,P Kumar,0,1,0,0,0.0,1,2010-03-25,8.571428571428571,113.22285714285714,21
419162,P Kumar,1,2,0,0,50.0,1,2010-04-21,8.181818181818182,108.07636363636362,22
501202,P Kumar,3,5,0,0,60.0,1,2011-04-10,7.869565217391305,105.55130434782608,23
501234,P Kumar,2,2,0,0,100.0,0,2011-04-30,7.666666666666667,103.65333333333332,24
501237,P Kumar,2,3,0,0,66.67,0,2011-05-02,7.44,103.5072,25
501244,P Kumar,15,7,2,1,214.29,0,2011-05-06,7.230769230769231,102.09038461538461,26
501248,P Kumar,3,5,0,0,60.0,0,2011-05-08,7.518518518518518,106.24592592592592,27
501251,P Kumar,2,2,0,0,100.0,1,2011-05-10,7.357142857142857,104.5942857142857,28
501264,P Kumar,0,7,0,0,0.0,1,2011-05-21,7.172413793103448,104.43586206896552,29
548309,P Kumar,10,6,0,1,166.67,1,2012-04-06,6.933333333333334,100.95466666666667,30
548313,P Kumar,1,2,0,0,50.0,0,2012-04-08,7.032258064516129,103.07451612903226,31
548323,P Kumar,0,1,0,0,0.0,1,2012-04-15,6.84375,101.4159375,32
548343,P Kumar,6,6,0,0,100.0,0,2012-04-28,6.636363636363637,98.34272727272727,33
548354,P Kumar,7,7,1,0,100.0,0,2012-05-05,6.617647058823529,98.3914705882353,34
548369,P Kumar,8,5,1,0,160.0,1,2012-05-15,6.628571428571429,98.43742857142857,35
548374,P Kumar,3,2,0,0,150.0,0,2012-05-19,6.666666666666667,100.1475,36
598007,P Kumar,3,5,0,0,60.0,1,2013-04-10,6.5675675675675675,101.49486486486487,37
598014,P Kumar,15,7,2,1,214.29,1,2013-04-14,6.473684210526316,100.4028947368421,38
598016,P Kumar,1,2,0,0,50.0,1,2013-04-16,6.6923076923076925,103.32307692307693,39
598021,P Kumar,3,6,0,0,50.0,0,2013-04-19,6.55,101.99,40
598037,P Kumar,22,14,1,2,157.14,1,2013-04-29,6.463414634146342,100.7219512195122,41
598056,P Kumar,1,3,0,0,33.33,1,2013-05-11,6.833333333333333,102.06523809523809,42
598066,P Kumar,0,1,0,0,0.0,1,2013-05-18,6.6976744186046515,100.46674418604651,43
734045,P Kumar,1,2,0,0,50.0,1,2014-05-28,6.545454545454546,98.18340909090908,44
829731,P Kumar,1,1,0,0,100.0,0,2015-04-18,6.4222222222222225,97.11266666666666,45
829751,P Kumar,0,2,0,0,0.0,1,2015-04-25,6.304347826086956,97.17543478260869,46
829781,P Kumar,12,16,1,0,75.0,1,2015-05-04,6.170212765957447,95.10787234042553,47
829815,P Kumar,4,6,0,0,66.67,1,2015-05-17,6.291666666666667,94.68895833333333,48
980917,P Kumar,0,2,0,0,0.0,1,2016-04-16,6.244897959183674,94.11714285714285,49
980929,P Kumar,1,1,0,0,100.0,0,2016-04-21,6.12,92.23479999999999,50
980955,P Kumar,15,13,2,0,115.38,1,2016-05-01,6.019607843137255,92.3870588235294,51
980967,P Kumar,6,4,1,0,150.0,0,2016-05-06,6.1923076923076925,92.82923076923076,52
980987,P Kumar,1,4,0,0,25.0,1,2016-05-14,6.188679245283019,93.90792452830189,53
981013,P Kumar,1,2,0,0,50.0,1,2016-05-24,6.092592592592593,92.63185185185185,54
1082596,P Kumar,7,7,0,0,100.0,0,2017-04-09,6.0,91.85672727272727,55
1082643,P Kumar,1,2,0,0,50.0,1,2017-05-13,6.017857142857143,92.00214285714286,56
548372,P Negi,6,4,1,0,150.0,0,2012-05-17,8.0,100.0,1
548378,P Negi,14,11,2,0,127.27,1,2012-05-22,7.0,125.0,2
548380,P Negi,8,6,0,1,133.33,0,2012-05-25,9.333333333333334,125.75666666666666,3
829723,P Negi,27,13,4,1,207.69,1,2015-04-30,9.0,127.65,4
829773,P Negi,15,11,1,1,136.36,1,2015-05-02,12.6,143.658,5
829779,P Negi,13,7,1,1,185.71,1,2015-05-04,13.0,142.4416666666667,6
829789,P Negi,36,17,4,1,211.76,1,2015-05-08,13.0,148.62285714285716,7
829797,P Negi,2,3,0,0,66.67,1,2015-05-10,15.875,156.51500000000001,8
829801,P Negi,5,8,0,0,62.5,0,2015-05-12,14.333333333333334,146.53222222222223,9
829817,P Negi,3,3,0,0,100.0,1,2015-05-19,13.4,138.129,10
829821,P Negi,12,6,0,1,200.0,1,2015-05-22,12.454545454545455,134.66272727272727,11
829823,P Negi,2,4,0,0,50.0,1,2015-05-24,12.416666666666666,140.1075,12
980903,P Negi,11,19,0,1,57.89,1,2016-04-10,11.615384615384615,133.17615384615385,13
980913,P Negi,8,2,0,1,400.0,0,2016-04-15,11.571428571428571,127.79857142857144,14
980933,P Negi,10,10,1,0,100.0,0,2016-04-23,11.333333333333334,145.9453333333333,15
980945,P Negi,3,4,0,0,75.0,0,2016-04-27,11.25,143.07375,16
980965,P Negi,19,12,1,1,158.33,0,2016-05-05,10.764705882352942,139.06941176470588,17
981011,P Negi,6,12,0,0,50.0,1,2016-05-22,11.222222222222221,140.13944444444445,18
1082595,P Negi,10,8,0,1,125.0,1,2017-04-08,10.947368421052632,135.39526315789476,19
1082602,P Negi,13,13,0,0,100.0,0,2017-04-14,10.9,134.87550000000002,20
1082607,P Negi,10,7,0,1,142.86,1,2017-04-16,11.0,133.21476190476193,21
1082617,P Negi,2,3,0,0,66.67,1,2017-04-23,10.954545454545455,133.65318181818182,22
1082621,P Negi,32,19,3,2,168.42,1,2017-04-27,10.565217391304348,130.7408695652174,23
1082624,P Negi,3,7,0,0,42.86,1,2017-04-29,11.458333333333334,132.31083333333333,24
1082628,P Negi,35,23,1,3,152.17,1,2017-05-01,11.12,128.7328,25
1082633,P Negi,21,23,2,0,91.3,1,2017-05-05,12.038461538461538,129.63423076923075,26
1082636,P Negi,5,3,1,0,166.67,1,2017-05-07,12.37037037037037,128.21444444444444,27
1082646,P Negi,13,5,3,0,260.0,0,2017-05-14,12.107142857142858,129.58785714285713,28
1136571,P Negi,3,4,0,0,75.0,1,2018-04-15,12.137931034482758,134.0848275862069,29
1136584,P Negi,0,1,0,0,0.0,1,2018-04-25,11.833333333333334,132.11533333333333,30
1178395,P Negi,0,1,0,0,0.0,1,2019-04-07,11.451612903225806,127.85354838709678,31
1178406,P Negi,0,2,0,0,0.0,1,2019-04-15,11.09375,123.858125,32
1178414,P Negi,5,6,0,0,83.33,1,2019-04-21,10.757575757575758,120.10484848484849,33
548376,P Parameswaran,0,1,0,0,0.0,0,2012-05-20,1.0,100.0,1
980925,P Sahu,1,1,0,0,100.0,1,2016-04-19,18.0,150.0,1
1216542,P Simran Singh,11,8,2,0,137.5,1,2020-10-08,16.0,94.12,1
1216523,P Simran Singh,4,7,0,0,57.14,1,2020-10-10,13.5,115.81,2
1254083,P Simran Singh,7,7,1,0,100.0,1,2021-04-30,10.333333333333334,96.25333333333333,3
1254086,P Simran Singh,12,16,0,1,75.0,1,2021-05-02,9.5,97.19,4
1304074,P Simran Singh,14,11,2,0,127.27,1,2022-04-17,10.0,92.752,5
1359476,P Simran Singh,23,12,2,2,191.67,1,2023-04-01,10.666666666666666,98.505,6
1359482,P Simran Singh,60,34,7,3,176.47,1,2023-04-05,12.428571428571429,111.81428571428572,7
1359488,P Simran Singh,0,1,0,0,0.0,1,2023-04-09,18.375,119.89625,8
1359492,P Simran Singh,0,2,0,0,0.0,1,2023-04-13,16.333333333333332,106.57444444444444,9
1359495,P Simran Singh,4,4,1,0,100.0,1,2023-04-15,14.7,95.917,10
1359501,P Simran Singh,46,30,3,4,153.33,1,2023-04-20,13.727272727272727,96.28818181818183,11
1359505,P Simran Singh,26,17,1,2,152.94,1,2023-04-22,16.416666666666668,101.04166666666667,12
1359512,P Simran Singh,9,13,2,0,69.23,1,2023-04-28,17.153846153846153,105.03384615384616,13
1359515,P Simran Singh,42,24,4,2,175.0,1,2023-04-30,16.571428571428573,102.47642857142857,14
1359520,P Simran Singh,9,7,1,0,128.57,1,2023-05-03,18.266666666666666,107.31133333333334,15
1359527,P Simran Singh,12,8,3,0,150.0,1,2023-05-08,17.6875,108.64,16
1359533,P Simran Singh,103,65,10,6,158.46,1,2023-05-13,17.352941176470587,111.0729411764706,17
1359538,P Simran Singh,22,19,4,0,115.79,1,2023-05-17,22.11111111111111,113.70555555555556,18
1359540,P Simran Singh,2,2,0,0,100.0,1,2023-05-19,22.105263157894736,113.81526315789475,19
335989,PA Patel,14,11,3,0,127.27,1,2008-04-23,15.0,150.0,1
335993,PA Patel,21,27,3,0,77.78,1,2008-04-26,14.5,138.635,2
335996,PA Patel,21,17,2,1,123.53,1,2008-04-28,16.666666666666668,118.35000000000001,3
336001,PA Patel,21,20,3,0,105.0,1,2008-05-02,17.75,119.645,4
336005,PA Patel,0,1,0,0,0.0,1,2008-05-04,18.4,116.71600000000001,5
336007,PA Patel,4,6,1,0,66.67,1,2008-05-06,15.333333333333334,97.26333333333334,6
336025,PA Patel,19,28,2,0,67.86,0,2008-05-18,13.714285714285714,92.89285714285714,7
336029,PA Patel,20,28,3,0,71.43,1,2008-05-21,14.375,89.76375,8
336033,PA Patel,53,39,5,2,135.9,1,2008-05-24,15.0,87.72666666666666,9
336037,PA Patel,20,27,3,0,74.07,1,2008-05-27,18.8,92.54400000000001,10
336039,PA Patel,51,48,8,0,106.25,0,2008-05-31,18.90909090909091,90.86454545454545,11
336040,PA Patel,38,33,5,0,115.15,1,2008-06-01,21.583333333333332,92.14666666666666,12
392181,PA Patel,0,2,0,0,0.0,1,2009-04-18,22.846153846153847,93.91615384615385,13
392185,PA Patel,30,26,2,1,115.38,1,2009-04-20,21.214285714285715,87.20785714285715,14
392189,PA Patel,16,15,2,0,106.67,1,2009-04-23,21.8,89.086,15
392196,PA Patel,0,2,0,0,0.0,1,2009-04-27,21.4375,90.185,16
392202,PA Patel,3,11,0,0,27.27,1,2009-04-30,20.176470588235293,84.88,17
392227,PA Patel,0,1,0,0,0.0,1,2009-05-16,19.22222222222222,81.67944444444444,18
392231,PA Patel,25,19,4,0,131.58,1,2009-05-18,18.210526315789473,77.38052631578948,19
392234,PA Patel,32,23,4,1,139.13,1,2009-05-20,18.55,80.09049999999999,20
392238,PA Patel,36,27,7,0,133.33,1,2009-05-23,19.19047619047619,82.90190476190476,21
419116,PA Patel,6,6,1,0,100.0,1,2010-03-19,19.954545454545453,85.1940909090909,22
419123,PA Patel,1,3,0,0,33.33,1,2010-03-23,19.347826086956523,85.83782608695653,23
419125,PA Patel,8,12,1,0,66.67,1,2010-03-25,18.583333333333332,83.64999999999999,24
501200,PA Patel,1,4,0,0,25.0,0,2011-04-09,18.16,82.9708,25
501207,PA Patel,21,19,4,0,110.53,1,2011-04-13,17.5,80.74115384615385,26
501215,PA Patel,34,26,4,1,130.77,1,2011-04-18,17.62962962962963,81.84444444444445,27
501219,PA Patel,9,11,1,0,81.82,1,2011-04-20,18.214285714285715,83.59178571428572,28
501225,PA Patel,32,34,2,0,94.12,1,2011-04-24,17.896551724137932,83.53068965517241,29
501229,PA Patel,0,3,0,0,0.0,1,2011-04-27,18.366666666666667,83.88366666666667,30
501233,PA Patel,1,3,0,0,33.33,1,2011-04-30,17.774193548387096,81.17774193548388,31
501238,PA Patel,37,31,5,0,119.35,0,2011-05-02,17.25,79.6825,32
501242,PA Patel,21,16,4,0,131.25,1,2011-05-05,17.848484848484848,80.88454545454546,33
501247,PA Patel,19,13,3,0,146.15,1,2011-05-08,17.941176470588236,82.36588235294118,34
501254,PA Patel,0,1,0,0,0.0,1,2011-05-13,17.97142857142857,84.18828571428571,35
501258,PA Patel,21,14,2,1,150.0,0,2011-05-15,17.47222222222222,81.84972222222223,36
501261,PA Patel,6,7,0,0,85.71,1,2011-05-18,17.56756756756757,83.69162162162162,37
548311,PA Patel,20,17,3,0,117.65,1,2012-04-07,17.263157894736842,83.74473684210527,38
548314,PA Patel,1,5,0,0,20.0,1,2012-04-09,17.333333333333332,84.61410256410257,39
548321,PA Patel,44,26,5,1,169.23,1,2012-04-19,16.925,82.99875,40
548335,PA Patel,23,19,2,0,121.05,1,2012-04-22,17.585365853658537,85.10195121951219,41
548341,PA Patel,24,18,3,1,133.33,1,2012-04-26,17.714285714285715,85.95785714285714,42
548346,PA Patel,19,18,1,1,105.56,1,2012-04-29,17.86046511627907,87.05953488372093,43
548348,PA Patel,0,1,0,0,0.0,1,2012-05-01,17.886363636363637,87.48,44
548352,PA Patel,1,5,0,0,20.0,1,2012-05-04,17.488888888888887,85.536,45
548359,PA Patel,17,13,1,1,130.77,1,2012-05-08,17.130434782608695,84.11130434782608,46
548366,PA Patel,18,16,2,0,112.5,1,2012-05-13,17.127659574468087,85.10404255319149,47
548373,PA Patel,10,5,1,0,200.0,0,2012-05-18,17.145833333333332,85.67479166666668,48
548376,PA Patel,16,21,1,0,76.19,1,2012-05-20,17.0,88.00795918367348,49
598000,PA Patel,19,18,3,0,105.56,1,2013-04-05,16.98,87.77159999999999,50
598048,PA Patel,20,19,2,0,105.26,1,2013-04-09,17.019607843137255,88.12039215686275,51
598010,PA Patel,19,19,4,0,100.0,1,2013-04-12,17.076923076923077,88.44999999999999,52
598013,PA Patel,27,31,2,1,87.1,1,2013-04-14,17.11320754716981,88.66792452830188,53
598018,PA Patel,12,9,2,0,133.33,1,2013-04-17,17.296296296296298,88.63888888888889,54
598044,PA Patel,14,18,1,0,77.78,1,2013-05-04,17.2,89.45145454545454,55
598051,PA Patel,44,30,6,1,146.67,1,2013-05-08,17.142857142857142,89.24303571428571,56
598056,PA Patel,61,47,5,2,129.79,1,2013-05-11,17.614035087719298,90.25052631578947,57
598060,PA Patel,26,14,5,0,185.71,1,2013-05-13,18.362068965517242,90.93224137931034,58
598065,PA Patel,2,6,0,0,33.33,1,2013-05-17,18.491525423728813,92.53864406779661,59
598069,PA Patel,47,37,7,0,127.03,1,2013-05-19,18.216666666666665,91.55183333333333,60
598071,PA Patel,1,3,0,0,33.33,1,2013-05-22,18.688524590163933,92.13344262295082,61
729281,PA Patel,37,28,5,1,132.14,1,2014-04-17,18.403225806451612,91.185,62
729287,PA Patel,57,45,7,0,126.67,0,2014-04-19,18.6984126984127,91.83507936507937,63
729299,PA Patel,21,19,3,0,110.53,1,2014-04-24,19.296875,92.379375,64
729305,PA Patel,1,1,0,0,100.0,1,2014-04-26,19.323076923076922,92.65861538461539,65
729313,PA Patel,2,7,0,0,28.57,1,2014-04-28,19.045454545454547,92.7698484848485,66
733977,PA Patel,3,5,0,0,60.0,1,2014-05-04,18.791044776119403,91.81164179104478,67
733983,PA Patel,26,19,5,0,136.84,1,2014-05-06,18.558823529411764,91.34382352941176,68
733991,PA Patel,13,14,3,0,92.86,1,2014-05-09,18.666666666666668,92.0031884057971,69
733999,PA Patel,2,1,0,0,200.0,0,2014-05-11,18.585714285714285,92.01542857142857,70
734005,PA Patel,29,28,4,0,103.57,1,2014-05-13,18.35211267605634,93.53633802816901,71
734013,PA Patel,10,14,2,0,71.43,1,2014-05-18,18.5,93.67569444444445,72
734021,PA Patel,4,4,1,0,100.0,1,2014-05-20,18.383561643835616,93.37095890410959,73
829721,PA Patel,16,11,2,0,145.45,1,2015-04-14,18.18918918918919,93.46054054054053,74
829729,PA Patel,0,1,0,0,0.0,1,2015-04-17,18.16,94.15373333333334,75
829737,PA Patel,12,13,2,0,92.31,1,2015-04-19,17.92105263157895,92.91486842105263,76
829747,PA Patel,28,19,4,1,147.37,1,2015-04-23,17.844155844155843,92.90701298701299,77
829751,PA Patel,17,17,3,0,100.0,1,2015-04-25,17.974358974358974,93.60525641025642,78
829769,PA Patel,23,14,5,0,164.29,1,2015-05-01,17.962025316455698,93.68620253164558,79
829775,PA Patel,59,36,5,3,163.89,1,2015-05-03,18.025,94.56875,80
829783,PA Patel,13,13,1,0,100.0,1,2015-05-05,18.530864197530864,95.42456790123457,81
829789,PA Patel,45,32,6,0,140.62,1,2015-05-08,18.463414634146343,95.48036585365854,82
829795,PA Patel,19,11,3,0,172.73,1,2015-05-10,18.783132530120483,96.02421686746989,83
829805,PA Patel,21,14,3,0,150.0,1,2015-05-14,18.785714285714285,96.93738095238095,84
829815,PA Patel,51,37,9,0,137.84,0,2015-05-17,18.811764705882354,97.56164705882352,85
829817,PA Patel,35,25,4,1,140.0,1,2015-05-19,19.186046511627907,98.03,86
829823,PA Patel,0,3,0,0,0.0,1,2015-05-24,19.367816091954023,98.51241379310345,87
980909,PA Patel,23,20,4,0,115.0,1,2016-04-13,19.147727272727273,97.39295454545454,88
980917,PA Patel,34,29,2,2,117.24,1,2016-04-16,19.191011235955056,97.59078651685394,89
980923,PA Patel,10,12,2,0,83.33,1,2016-04-18,19.355555555555554,97.80911111111111,90
980927,PA Patel,5,6,1,0,83.33,1,2016-04-20,19.252747252747252,97.64999999999999,91
980933,PA Patel,1,4,0,0,25.0,1,2016-04-23,19.097826086956523,97.49434782608695,92
980941,PA Patel,81,57,10,2,142.11,1,2016-04-25,18.903225806451612,96.71483870967741,93
980947,PA Patel,1,2,0,0,50.0,1,2016-04-28,19.56382978723404,97.1977659574468,94
980957,PA Patel,21,15,4,0,140.0,1,2016-05-01,19.36842105263158,96.70094736842105,95
980973,PA Patel,0,4,0,0,0.0,1,2016-05-08,19.385416666666668,97.15197916666666,96
980981,PA Patel,1,2,0,0,50.0,1,2016-05-11,19.185567010309278,96.15041237113402,97
1082592,PA Patel,19,14,4,0,135.71,1,2017-04-06,19.0,95.67948979591837,98
1082597,PA Patel,30,27,3,1,111.11,1,2017-04-09,19.0,96.08383838383838,99
1082600,PA Patel,39,24,7,0,162.5,1,2017-04-12,19.11,96.2341,100
1082602,PA Patel,3,8,0,0,37.5,1,2017-04-14,19.306930693069308,96.89019801980199,101
1082606,PA Patel,0,2,0,0,0.0,1,2017-04-16,19.147058823529413,96.30794117647059,102
1082612,PA Patel,37,18,4,2,205.56,1,2017-04-20,18.961165048543688,95.37291262135922,103
1082614,PA Patel,8,11,1,0,72.73,1,2017-04-22,19.134615384615383,96.43240384615385,104
1082618,PA Patel,33,27,4,0,122.22,1,2017-04-24,19.02857142857143,96.20666666666668,105
1082628,PA Patel,0,1,0,0,0.0,1,2017-05-01,19.160377358490567,96.45207547169811,106
1082635,PA Patel,25,22,3,0,113.64,1,2017-05-06,18.981308411214954,95.55065420560747,107
1082638,PA Patel,23,17,1,1,135.29,1,2017-05-08,19.037037037037038,95.71814814814815,108
1082641,PA Patel,38,23,7,0,165.22,1,2017-05-11,19.073394495412845,96.08119266055046,109
1082647,PA Patel,52,40,3,3,130.0,1,2017-05-16,19.245454545454546,96.70972727272726,110
1082649,PA Patel,14,9,3,0,155.56,1,2017-05-19,19.54054054054054,97.00963963963963,111
1082650,PA Patel,4,6,0,0,66.67,1,2017-05-21,19.491071428571427,97.5324107142857,112
1136595,PA Patel,53,41,5,2,129.27,1,2018-05-05,19.353982300884955,97.25929203539822,113
1136599,PA Patel,20,13,4,0,153.85,1,2018-05-07,19.649122807017545,97.54008771929824,114
1136605,PA Patel,6,8,1,0,75.0,1,2018-05-12,19.652173913043477,98.02973913043478,115
1136608,PA Patel,40,22,7,0,181.82,0,2018-05-14,19.53448275862069,97.83120689655172,116
1136611,PA Patel,1,4,0,0,25.0,1,2018-05-17,19.70940170940171,98.54905982905983,117
1136613,PA Patel,33,21,3,2,157.14,1,2018-05-19,19.550847457627118,97.92576271186441,118
1175356,PA Patel,29,35,2,0,82.86,1,2019-03-23,19.66386554621849,98.42336134453781,119
1175362,PA Patel,31,22,4,1,140.91,1,2019-03-28,19.741666666666667,98.29366666666667,120
1175366,PA Patel,11,8,2,0,137.5,1,2019-03-31,19.834710743801654,98.64586776859504,121
1175369,PA Patel,66,40,9,1,165.0,1,2019-04-02,19.762295081967213,98.96434426229509,122
1175372,PA Patel,25,24,3,0,104.17,1,2019-04-05,20.13821138211382,99.50121951219512,123
1178395,PA Patel,9,9,1,0,100.0,1,2019-04-07,20.177419354838708,99.53887096774193,124
1178403,PA Patel,19,9,4,0,211.11,1,2019-04-13,20.088,99.54256,125
